Date,Open,High,Low,Close,Adj Close,Volume
2015-09-02,110.230003,112.339996,109.129997,112.339996,104.531181,61888800.0
2015-09-03,112.489998,112.779999,110.040001,110.370003,102.69812,53233900.0
2015-09-04,108.970001,110.449997,108.510002,109.269997,101.674576,49996300.0
2015-09-08,111.75,112.559998,110.32,112.309998,104.503265,54843600.0
2015-09-09,113.760002,114.019997,109.769997,110.150002,102.493416,85010800.0
2015-09-10,110.269997,113.279999,109.900002,112.57,104.745216,62892800.0
2015-09-11,111.790001,114.209999,111.760002,114.209999,106.271194,49915500.0
2015-09-14,116.580002,116.889999,114.860001,115.309998,107.294724,58363400.0
2015-09-15,115.93,116.529999,114.419998,116.279999,108.197311,43341200.0
2015-09-16,116.25,116.540001,115.440002,116.410004,108.318291,37173500.0
2015-09-17,115.660004,116.489998,113.720001,113.919998,106.00135,64112600.0
2015-09-18,112.209999,114.300003,111.870003,113.449997,105.564041,74285300.0
2015-09-21,113.669998,115.370003,113.660004,115.209999,107.201698,50222000.0
2015-09-22,113.379997,114.18,112.519997,113.400002,105.517509,50346200.0
2015-09-23,113.629997,114.720001,113.300003,114.32,106.373558,35756700.0
2015-09-24,113.25,115.5,112.370003,115.0,107.006294,50219500.0
2015-09-25,116.440002,116.690002,114.019997,114.709999,106.736458,56151900.0
2015-09-28,113.849998,114.57,112.440002,112.440002,104.624237,52109000.0
2015-09-29,112.830002,113.510002,107.860001,109.059998,101.479179,73365400.0
2015-09-30,110.169998,111.540001,108.730003,110.300003,102.632996,66473000.0
2015-10-01,109.07,109.620003,107.309998,109.580002,101.963036,63929100.0
2015-10-02,108.010002,111.010002,107.550003,110.379997,102.707428,58019800.0
2015-10-05,109.879997,111.370003,109.07,110.779999,103.079636,52064700.0
2015-10-06,110.629997,111.739998,109.769997,111.309998,103.572777,48196800.0
2015-10-07,111.739998,111.769997,109.410004,110.779999,103.079636,46765600.0
2015-10-08,110.190002,110.190002,108.209999,109.5,101.888588,61979600.0
2015-10-09,110.0,112.279999,109.489998,112.120003,104.326485,52766100.0
2015-10-12,112.730003,112.75,111.440002,111.599998,103.842636,30467200.0
2015-10-13,110.82,112.449997,110.68,111.790001,104.019409,33049300.0
2015-10-14,111.290001,111.519997,109.559998,110.209999,102.549255,44462400.0
2015-10-15,110.93,112.099998,110.489998,111.860001,104.084564,37673500.0
2015-10-16,111.779999,112.0,110.529999,111.040001,103.321564,39232600.0
2015-10-19,110.800003,111.75,110.110001,111.730003,103.963593,29759200.0
2015-10-20,111.339996,114.169998,110.82,113.769997,105.861801,48967800.0
2015-10-21,114.0,115.580002,113.699997,113.760002,105.852493,41795200.0
2015-10-22,114.330002,115.5,114.099998,115.5,107.471558,41654100.0
2015-10-23,116.699997,119.230003,116.330002,119.080002,110.802673,59366900.0
2015-10-26,118.080002,118.129997,114.919998,115.279999,107.26683,66333800.0
2015-10-27,115.400002,116.540001,113.989998,114.550003,106.587563,69884400.0
2015-10-28,116.93,119.300003,116.059998,119.269997,110.979469,85551400.0
2015-10-29,118.699997,120.690002,118.269997,120.529999,112.151901,51227300.0
2015-10-30,120.989998,121.220001,119.449997,119.5,111.193504,49365300.0
2015-11-02,120.800003,121.360001,119.610001,121.18,112.756714,32203300.0
2015-11-03,120.790001,123.489998,120.699997,122.57,114.050095,45519000.0
2015-11-04,123.129997,123.82,121.620003,122.0,113.519714,44886100.0
2015-11-05,121.849998,122.690002,120.18,120.919998,112.996407,39552700.0
2015-11-06,121.110001,121.809998,120.620003,121.059998,113.127228,33042300.0
2015-11-09,120.959999,121.809998,120.050003,120.57,112.669365,33871400.0
2015-11-10,116.900002,118.07,116.059998,116.769997,109.11834,59127900.0
2015-11-11,116.370003,117.419998,115.209999,116.110001,108.501602,45218000.0
2015-11-12,116.260002,116.82,115.650002,115.720001,108.137138,32525600.0
2015-11-13,115.199997,115.57,112.269997,112.339996,104.97863,45812400.0
2015-11-16,111.379997,114.239998,111.0,114.18,106.698074,38106700.0
2015-11-17,114.919998,115.050003,113.32,113.690002,106.240173,27616900.0
2015-11-18,115.760002,117.489998,115.5,117.290001,109.604263,46674700.0
2015-11-19,117.639999,119.75,116.760002,118.779999,110.996635,43295800.0
2015-11-20,119.199997,119.919998,118.849998,119.300003,111.482559,34287100.0
2015-11-23,119.269997,119.730003,117.339996,117.75,110.034142,32482500.0
2015-11-24,117.330002,119.349998,117.120003,118.879997,111.090088,42803200.0
2015-11-25,119.209999,119.230003,117.919998,118.029999,110.295761,21388300.0
2015-11-27,118.290001,118.410004,117.599998,117.809998,110.09021,13046400.0
2015-11-30,117.989998,119.410004,117.75,118.300003,110.548103,39180300.0
2015-12-01,118.75,118.809998,116.860001,117.339996,109.650993,34852400.0
2015-12-02,117.339996,118.110001,116.080002,116.279999,108.660454,33386600.0
2015-12-03,116.550003,116.790001,114.220001,115.199997,107.65123,41569500.0
2015-12-04,115.290001,119.25,115.110001,119.029999,111.230263,57777000.0
2015-12-07,118.980003,119.860001,117.809998,118.279999,110.529411,32084200.0
2015-12-08,117.519997,118.599998,116.860001,118.230003,110.482658,34309500.0
2015-12-09,117.639999,117.690002,115.080002,115.620003,108.043701,46361400.0
2015-12-10,116.040001,116.940002,115.510002,116.169998,108.557663,29212700.0
2015-12-11,115.190002,115.389999,112.849998,113.18,105.763588,46886200.0
2015-12-14,112.18,112.68,109.790001,112.480003,105.109451,64318700.0
2015-12-15,111.940002,112.800003,110.349998,110.489998,103.24987,53323100.0
2015-12-16,111.07,111.989998,108.800003,111.339996,104.044151,56238500.0
2015-12-17,112.019997,112.25,108.980003,108.980003,101.838814,44772800.0
2015-12-18,108.910004,109.519997,105.809998,106.029999,99.082115,96453300.0
2015-12-21,107.279999,107.370003,105.57,107.330002,100.296921,47590600.0
2015-12-22,107.400002,107.720001,106.449997,107.230003,100.203491,32789400.0
2015-12-23,107.269997,108.849998,107.199997,108.610001,101.49305,32657400.0
2015-12-24,109.0,109.0,107.949997,108.029999,100.951057,13570400.0
2015-12-28,107.589996,107.690002,106.18,106.82,99.820358,26704200.0
2015-12-29,106.959999,109.43,106.860001,108.739998,101.614525,30931200.0
2015-12-30,108.580002,108.699997,107.18,107.32,100.287575,25213800.0
2015-12-31,107.010002,107.029999,104.82,105.260002,98.362572,40912300.0
2016-01-04,102.610001,105.370003,102.0,105.349998,98.446655,67649400.0
2016-01-05,105.75,105.849998,102.410004,102.709999,95.979675,55791000.0
2016-01-06,100.559998,102.370003,99.870003,100.699997,94.101387,68457400.0
2016-01-07,98.68,100.129997,96.43,96.449997,90.129868,81094400.0
2016-01-08,98.550003,99.110001,96.760002,96.959999,90.606438,70798000.0
2016-01-11,98.970001,99.059998,97.339996,98.529999,92.073563,49739400.0
2016-01-12,100.550003,100.690002,98.839996,99.959999,93.409874,49154200.0
2016-01-13,100.32,101.190002,97.300003,97.389999,91.00827,62439600.0
2016-01-14,97.959999,100.480003,95.739998,99.519997,92.998695,63170100.0
2016-01-15,96.199997,97.709999,95.360001,97.129997,90.765305,79833900.0
2016-01-19,98.410004,98.650002,95.5,96.660004,90.326103,53087700.0
2016-01-20,95.099998,98.190002,93.419998,96.790001,90.447578,72334400.0
2016-01-21,97.059998,97.879997,94.940002,96.300003,89.9897,52161500.0
2016-01-22,98.629997,101.459999,98.370003,101.419998,94.7742,65800500.0
2016-01-25,101.519997,101.529999,99.209999,99.440002,92.923958,51794500.0
2016-01-26,99.93,100.879997,98.07,99.989998,93.437889,75077000.0
2016-01-27,96.040001,96.629997,93.339996,93.419998,87.298416,133369700.0
2016-01-28,93.790001,94.519997,92.389999,94.089996,87.9245,55678800.0
2016-01-29,94.790001,97.339996,94.349998,97.339996,90.961533,64416500.0
2016-02-01,96.470001,96.709999,95.400002,96.43,90.111168,40943500.0
2016-02-02,95.419998,96.040001,94.279999,94.480003,88.288963,37357200.0
2016-02-03,95.0,96.839996,94.080002,96.349998,90.036423,45964300.0
2016-02-04,95.860001,97.330002,95.190002,96.599998,90.759865,46471700.0
2016-02-05,96.519997,96.919998,93.690002,94.019997,88.335838,46418100.0
2016-02-08,93.129997,95.699997,93.040001,95.010002,89.266014,54021400.0
2016-02-09,94.290001,95.940002,93.93,94.989998,89.247223,44331200.0
2016-02-10,95.919998,96.349998,94.099998,94.269997,88.570732,42343600.0
2016-02-11,93.790001,94.720001,92.589996,93.699997,88.035179,50074700.0
2016-02-12,94.190002,94.5,93.010002,93.989998,88.307655,40351400.0
2016-02-16,95.019997,96.849998,94.610001,96.639999,90.79744,49057900.0
2016-02-17,96.669998,98.209999,96.150002,98.120003,92.187965,44863200.0
2016-02-18,98.839996,98.889999,96.089996,96.260002,90.44043,39021000.0
2016-02-19,96.0,96.760002,95.800003,96.040001,90.233719,35374200.0
2016-02-22,96.309998,96.900002,95.919998,96.879997,91.022934,34280800.0
2016-02-23,96.400002,96.5,94.550003,94.690002,88.965324,31942600.0
2016-02-24,93.980003,96.379997,93.32,96.099998,90.290085,36255700.0
2016-02-25,96.050003,96.760002,95.25,96.760002,90.910202,27582700.0
2016-02-26,97.199997,98.019997,96.580002,96.910004,91.051132,28991100.0
2016-02-29,96.860001,98.230003,96.650002,96.690002,90.844444,35216300.0
2016-03-01,97.650002,100.769997,97.419998,100.529999,94.452271,50407100.0
2016-03-02,100.510002,100.889999,99.639999,100.75,94.658974,33169600.0
2016-03-03,100.580002,101.709999,100.449997,101.5,95.36364,36955700.0
2016-03-04,102.370003,103.75,101.370003,103.010002,96.782341,46055100.0
2016-03-07,102.389999,102.830002,100.959999,101.870003,95.711258,35828900.0
2016-03-08,100.779999,101.760002,100.400002,101.029999,94.92205,31561900.0
2016-03-09,101.309998,101.580002,100.269997,101.120003,95.006615,27201700.0
2016-03-10,101.410004,102.239998,100.150002,101.169998,95.053589,33513600.0
2016-03-11,102.239998,102.279999,101.5,102.260002,96.077667,27408200.0
2016-03-14,101.910004,102.910004,101.779999,102.519997,96.32196,25076100.0
2016-03-15,103.959999,105.18,103.849998,104.580002,98.257431,40067700.0
2016-03-16,104.610001,106.309998,104.589996,105.970001,99.563393,38303500.0
2016-03-17,105.519997,106.470001,104.959999,105.800003,99.403671,34420700.0
2016-03-18,106.339996,106.5,105.190002,105.919998,99.516403,44205200.0
2016-03-21,105.93,107.650002,105.139999,105.910004,99.507019,35502700.0
2016-03-22,105.25,107.290001,105.209999,106.720001,100.268051,32444400.0
2016-03-23,106.480003,107.07,105.900002,106.129997,99.713692,25703500.0
2016-03-24,105.470001,106.25,104.889999,105.669998,99.281532,26133000.0
2016-03-28,106.0,106.190002,105.059998,105.190002,98.830544,19411400.0
2016-03-29,104.889999,107.790001,104.879997,107.68,101.170006,31190100.0
2016-03-30,108.650002,110.419998,108.599998,109.559998,102.936356,45601100.0
2016-03-31,109.720001,109.900002,108.879997,108.989998,102.400795,25888400.0
2016-04-01,108.779999,110.0,108.199997,109.989998,103.340347,25874000.0
2016-04-04,110.419998,112.190002,110.269997,111.120003,104.402031,37356200.0
2016-04-05,109.510002,110.730003,109.419998,109.809998,103.171249,26578700.0
2016-04-06,110.230003,110.980003,109.199997,110.959999,104.251701,26404100.0
2016-04-07,109.949997,110.419998,108.120003,108.540001,101.978004,31801900.0
2016-04-08,108.910004,109.769997,108.169998,108.660004,102.090752,23581700.0
2016-04-11,108.970001,110.610001,108.830002,109.019997,102.428986,29407500.0
2016-04-12,109.339996,110.5,108.660004,110.440002,103.763138,27232300.0
2016-04-13,110.800003,112.339996,110.800003,112.040001,105.266418,33257300.0
2016-04-14,111.620003,112.389999,111.330002,112.099998,105.322792,25473900.0
2016-04-15,112.110001,112.300003,109.730003,109.849998,103.208817,46939000.0
2016-04-18,108.889999,108.949997,106.940002,107.480003,100.982109,60821500.0
2016-04-19,107.879997,108.0,106.230003,106.910004,100.446556,32384900.0
2016-04-20,106.639999,108.089996,106.059998,107.129997,100.653252,30611000.0
2016-04-21,106.93,106.93,105.519997,105.970001,99.563393,31552500.0
2016-04-22,105.010002,106.480003,104.620003,105.68,99.290916,33683100.0
2016-04-25,105.0,105.650002,104.510002,105.080002,98.727196,28031600.0
2016-04-26,103.910004,105.300003,103.910004,104.349998,98.041336,56016200.0
2016-04-27,96.0,98.709999,95.68,97.82,91.906113,114602100.0
2016-04-28,97.610001,97.879997,94.25,94.830002,89.096878,82242700.0
2016-04-29,93.989998,94.720001,92.510002,93.739998,88.072762,68531500.0
2016-05-02,93.970001,94.080002,92.400002,93.639999,87.978806,48160100.0
2016-05-03,94.199997,95.739998,93.68,95.18,89.425705,56831300.0
2016-05-04,95.199997,95.900002,93.82,94.190002,88.495567,41025500.0
2016-05-05,94.0,94.07,92.68,93.239998,88.136368,35890500.0
2016-05-06,93.370003,93.449997,91.849998,92.720001,87.644852,43699900.0
2016-05-09,93.0,93.769997,92.589996,92.790001,87.711006,32936400.0
2016-05-10,93.330002,93.57,92.110001,93.419998,88.306511,33686800.0
2016-05-11,93.480003,93.57,92.459999,92.510002,87.446327,28719100.0
2016-05-12,92.720001,92.779999,89.470001,90.339996,85.395096,76314700.0
2016-05-13,90.0,91.669998,90.0,90.519997,85.565239,44392800.0
2016-05-16,92.389999,94.389999,91.650002,93.879997,88.741341,61259800.0
2016-05-17,94.550003,94.699997,93.010002,93.489998,88.372688,46916900.0
2016-05-18,94.160004,95.209999,93.889999,94.559998,89.384109,42062400.0
2016-05-19,94.639999,94.639999,93.57,94.199997,89.043816,30442100.0
2016-05-20,94.639999,95.43,94.519997,95.220001,90.007996,32026000.0
2016-05-23,95.870003,97.190002,95.669998,96.43,91.151764,38018600.0
2016-05-24,97.220001,98.089996,96.839996,97.900002,92.541298,35140200.0
2016-05-25,98.669998,99.739998,98.110001,99.620003,94.167145,38168800.0
2016-05-26,99.68,100.730003,98.639999,100.410004,94.91391,56331200.0
2016-05-27,99.440002,100.470001,99.25,100.349998,94.857185,36341200.0
2016-05-31,99.599998,100.400002,98.82,99.860001,94.39402,42307200.0
2016-06-01,99.019997,99.540001,98.330002,98.459999,93.070633,29173300.0
2016-06-02,97.599998,97.839996,96.629997,97.720001,92.371155,40191600.0
2016-06-03,97.790001,98.269997,97.449997,97.919998,92.560196,28504900.0
2016-06-06,97.989998,101.889999,97.550003,98.629997,93.231331,23292500.0
2016-06-07,99.25,99.870003,98.959999,99.029999,93.609444,22409500.0
2016-06-08,99.019997,99.559998,98.68,98.940002,93.524368,20848100.0
2016-06-09,98.5,99.989998,98.459999,99.650002,94.195511,26601400.0
2016-06-10,98.529999,99.349998,98.480003,98.830002,93.420403,31712900.0
2016-06-13,98.690002,99.120003,97.099998,97.339996,92.01194,38020500.0
2016-06-14,97.32,98.480003,96.75,97.459999,92.125389,31931900.0
2016-06-15,97.82,98.410004,97.029999,97.139999,91.822899,29445200.0
2016-06-16,96.449997,97.75,96.07,97.550003,92.210464,31326800.0
2016-06-17,96.620003,96.650002,95.300003,95.330002,90.111977,61008200.0
2016-06-20,96.0,96.57,95.029999,95.099998,89.894562,34411900.0
2016-06-21,94.940002,96.349998,94.68,95.910004,90.660217,35546400.0
2016-06-22,96.25,96.889999,95.349998,95.550003,90.319923,29219100.0
2016-06-23,95.940002,96.290001,95.25,96.099998,90.839828,32240200.0
2016-06-24,92.910004,94.660004,92.650002,93.400002,88.287621,75311400.0
2016-06-27,93.0,93.050003,91.5,92.040001,87.002052,45489600.0
2016-06-28,92.900002,93.660004,92.139999,93.589996,88.467209,40444900.0
2016-06-29,93.970001,94.550003,93.629997,94.400002,89.232864,36531000.0
2016-06-30,94.440002,95.769997,94.300003,95.599998,90.367195,35836400.0
2016-07-01,95.489998,96.470001,95.330002,95.889999,90.641319,26026500.0
2016-07-05,95.389999,95.400002,94.459999,94.989998,89.790573,27705200.0
2016-07-06,94.599998,95.660004,94.370003,95.529999,90.301018,30949100.0
2016-07-07,95.699997,96.5,95.620003,95.940002,90.688583,25139600.0
2016-07-08,96.489998,96.889999,96.050003,96.68,91.388084,28912100.0
2016-07-11,96.75,97.650002,96.730003,96.980003,91.671654,23794900.0
2016-07-12,97.169998,97.699997,97.120003,97.419998,92.087578,24167500.0
2016-07-13,97.410004,97.669998,96.839996,96.870003,91.56768,25892200.0
2016-07-14,97.389999,98.989998,97.32,98.790001,93.382576,38919000.0
2016-07-15,98.919998,99.300003,98.5,98.779999,93.373138,30137000.0
2016-07-18,98.699997,100.129997,98.599998,99.830002,94.365654,36493900.0
2016-07-19,99.559998,100.0,99.339996,99.870003,94.403473,23779900.0
2016-07-20,100.0,100.459999,99.739998,99.959999,94.488556,26276000.0
2016-07-21,99.830002,101.0,99.129997,99.43,93.987556,32702000.0
2016-07-22,99.260002,99.300003,98.309998,98.660004,93.259705,28313700.0
2016-07-25,98.25,98.839996,96.919998,97.339996,92.01194,40382900.0
2016-07-26,96.82,97.970001,96.419998,96.669998,91.378624,56239800.0
2016-07-27,104.269997,104.349998,102.75,102.949997,97.314865,92344800.0
2016-07-28,102.830002,104.449997,102.82,104.339996,98.628769,39869800.0
2016-07-29,104.190002,104.550003,103.68,104.209999,98.50592,27733700.0
2016-08-01,104.410004,106.150002,104.410004,106.050003,100.245193,38167900.0
2016-08-02,106.050003,106.07,104.0,104.480003,98.761139,33816600.0
2016-08-03,104.809998,105.839996,104.769997,105.790001,99.999428,30202600.0
2016-08-04,105.580002,106.0,105.279999,105.870003,100.617188,27408700.0
2016-08-05,106.269997,107.650002,106.18,107.480003,102.147301,40553400.0
2016-08-08,107.519997,108.370003,107.160004,108.370003,102.993134,28037200.0
2016-08-09,108.230003,108.940002,108.010002,108.809998,103.411293,26315200.0
2016-08-10,108.709999,108.900002,107.760002,108.0,102.641495,24008500.0
2016-08-11,108.519997,108.93,107.849998,107.93,102.574959,27484500.0
2016-08-12,107.779999,108.440002,107.779999,108.18,102.812553,18660400.0
2016-08-15,108.139999,109.540001,108.080002,109.480003,104.048073,25868200.0
2016-08-16,109.629997,110.230003,109.209999,109.379997,103.953026,33794400.0
2016-08-17,109.099998,109.370003,108.339996,109.220001,103.800949,25356000.0
2016-08-18,109.230003,109.599998,109.019997,109.080002,103.667908,21984700.0
2016-08-19,108.769997,109.690002,108.360001,109.360001,103.934013,25368100.0
2016-08-22,108.860001,109.099998,107.849998,108.510002,103.126198,25820200.0
2016-08-23,108.589996,109.32,108.529999,108.849998,103.449318,21257700.0
2016-08-24,108.57,108.75,107.68,108.029999,102.670006,23675100.0
2016-08-25,107.389999,107.879997,106.68,107.57,102.232841,25086200.0
2016-08-26,107.410004,107.949997,106.309998,106.940002,101.634079,27766300.0
2016-08-29,106.620003,107.440002,106.290001,106.82,101.520035,24970300.0
2016-08-30,105.800003,106.5,105.5,106.0,100.740738,24863900.0
2016-08-31,105.660004,106.57,105.639999,106.099998,100.835762,29662400.0
2016-09-01,106.139999,106.800003,105.620003,106.730003,101.434509,26701500.0
2016-09-02,107.699997,108.0,106.82,107.730003,102.384895,26802500.0
2016-09-06,107.900002,108.300003,107.510002,107.699997,102.356369,26880400.0
2016-09-07,107.830002,108.760002,107.07,108.360001,102.983627,42364300.0
2016-09-08,107.25,107.269997,105.239998,105.519997,100.284531,53002000.0
2016-09-09,104.639999,105.720001,103.129997,103.129997,98.013115,46557000.0
2016-09-12,102.650002,105.720001,102.529999,105.440002,100.208519,45292800.0
2016-09-13,107.510002,108.790001,107.239998,107.949997,102.593964,62176200.0
2016-09-14,108.730003,113.029999,108.599998,111.769997,106.224449,110888700.0
2016-09-15,113.860001,115.730003,113.489998,115.57,109.835899,89983600.0
2016-09-16,115.120003,116.129997,114.040001,114.919998,109.218155,79886900.0
2016-09-19,115.190002,116.18,113.25,113.580002,107.944641,47023000.0
2016-09-20,113.050003,114.120003,112.510002,113.57,107.935127,34514300.0
2016-09-21,113.849998,113.989998,112.440002,113.550003,107.916115,36003200.0
2016-09-22,114.349998,114.940002,114.0,114.620003,108.933044,31074000.0
2016-09-23,114.419998,114.790001,111.550003,112.709999,107.117805,52481200.0
2016-09-26,111.639999,113.389999,111.550003,112.879997,107.279366,29869400.0
2016-09-27,113.0,113.18,112.339996,113.089996,107.478943,24607400.0
2016-09-28,113.690002,114.639999,113.43,113.949997,108.29628,29641100.0
2016-09-29,113.160004,113.800003,111.800003,112.18,106.614113,35887000.0
2016-09-30,112.459999,113.370003,111.800003,113.050003,107.440933,36379100.0
2016-10-03,112.709999,113.050003,112.279999,112.519997,106.93721,21701800.0
2016-10-04,113.059998,114.309998,112.629997,113.0,107.39341,29736800.0
2016-10-05,113.400002,113.660004,112.690002,113.050003,107.440933,21453100.0
2016-10-06,113.699997,114.339996,113.129997,113.889999,108.23925,28779300.0
2016-10-07,114.309998,114.559998,113.510002,114.059998,108.400818,24358400.0
2016-10-10,115.019997,116.75,114.720001,116.050003,110.292084,36236000.0
2016-10-11,117.699997,118.690002,116.199997,116.300003,110.529694,64041000.0
2016-10-12,117.349998,117.980003,116.75,117.339996,111.518074,37586800.0
2016-10-13,116.790001,117.440002,115.720001,116.980003,111.175941,35192400.0
2016-10-14,117.879997,118.169998,117.129997,117.629997,111.793686,35652200.0
2016-10-17,117.330002,117.839996,116.779999,117.550003,111.717659,23624900.0
2016-10-18,118.18,118.209999,117.449997,117.470001,111.641632,24553500.0
2016-10-19,117.25,117.760002,113.800003,117.120003,111.309006,20034600.0
2016-10-20,116.860001,117.379997,116.330002,117.059998,111.251968,24125800.0
2016-10-21,116.809998,116.910004,116.279999,116.599998,110.814804,23192700.0
2016-10-24,117.099998,117.739998,117.0,117.650002,111.812714,23538700.0
2016-10-25,117.949997,118.360001,117.309998,118.25,112.382919,48129000.0
2016-10-26,114.309998,115.699997,113.309998,115.589996,109.854904,66134200.0
2016-10-27,115.389999,115.860001,114.099998,114.480003,108.79998,34562000.0
2016-10-28,113.870003,115.209999,113.449997,113.720001,108.077698,37861700.0
2016-10-31,113.650002,114.230003,113.199997,113.540001,107.906609,26419400.0
2016-11-01,113.459999,113.769997,110.529999,111.489998,105.958328,43825800.0
2016-11-02,111.400002,112.349998,111.230003,111.589996,106.05336,28331700.0
2016-11-03,110.980003,111.459999,109.550003,109.830002,104.916626,26932600.0
2016-11-04,108.529999,110.25,108.110001,108.839996,103.970886,30837000.0
2016-11-07,110.080002,110.510002,109.459999,110.410004,105.470665,32560000.0
2016-11-08,110.309998,111.720001,109.699997,111.059998,106.091583,24254200.0
2016-11-09,109.879997,111.32,108.050003,110.879997,105.91964,59176400.0
2016-11-10,111.089996,111.089996,105.830002,107.790001,102.96788,57134500.0
2016-11-11,107.120003,108.870003,106.550003,108.43,103.579254,34143900.0
2016-11-14,107.709999,107.809998,104.080002,105.709999,100.980919,51175500.0
2016-11-15,106.57,107.68,106.160004,107.110001,102.318291,32264500.0
2016-11-16,106.699997,110.230003,106.599998,109.989998,105.06945,58840500.0
2016-11-17,109.809998,110.349998,108.830002,109.949997,105.031227,27632000.0
2016-11-18,109.720001,110.540001,109.660004,110.059998,105.136322,28428900.0
2016-11-21,110.120003,111.989998,110.010002,111.730003,106.731606,29264600.0
2016-11-22,111.949997,112.419998,111.400002,111.800003,106.798477,25965500.0
2016-11-23,111.360001,111.510002,110.330002,111.230003,106.253975,27426400.0
2016-11-25,111.129997,111.870003,110.949997,111.790001,106.788933,11475900.0
2016-11-28,111.43,112.470001,111.389999,111.57,106.578766,27194000.0
2016-11-29,110.779999,112.029999,110.07,111.459999,106.473701,28528800.0
2016-11-30,111.599998,112.199997,110.269997,110.519997,105.575737,36162300.0
2016-12-01,110.370003,110.940002,109.029999,109.489998,104.591812,37086900.0
2016-12-02,109.169998,110.089996,108.849998,109.900002,104.983475,26528000.0
2016-12-05,110.0,110.029999,108.25,109.110001,104.228821,34324500.0
2016-12-06,109.5,110.360001,109.190002,109.949997,105.031227,26195500.0
2016-12-07,109.260002,111.190002,109.160004,111.029999,106.062927,29998700.0
2016-12-08,110.860001,112.43,110.599998,112.120003,107.104172,27068300.0
2016-12-09,112.309998,114.699997,112.309998,113.949997,108.852295,34402600.0
2016-12-12,113.290001,115.0,112.489998,113.300003,108.231384,26374400.0
2016-12-13,113.839996,115.919998,113.75,115.190002,110.036827,43733800.0
2016-12-14,115.040001,116.199997,114.980003,115.190002,110.036827,34031800.0
2016-12-15,115.379997,116.730003,115.230003,115.82,110.638626,46524500.0
2016-12-16,116.470001,116.5,115.650002,115.970001,110.781929,44351100.0
2016-12-19,115.800003,117.379997,115.75,116.639999,111.421944,27779400.0
2016-12-20,116.739998,117.5,116.68,116.949997,111.718086,21425000.0
2016-12-21,116.800003,117.400002,116.779999,117.059998,111.823174,23783200.0
2016-12-22,116.349998,116.510002,115.639999,116.290001,111.087608,26085900.0
2016-12-23,115.589996,116.519997,115.589996,116.519997,111.30732,14249500.0
2016-12-27,116.519997,117.800003,116.489998,117.260002,112.014214,18296900.0
2016-12-28,117.519997,118.019997,116.199997,116.760002,111.536598,20905900.0
2016-12-29,116.449997,117.110001,116.400002,116.730003,111.507927,15039500.0
2016-12-30,116.650002,117.199997,115.43,115.82,110.638626,30586300.0
2017-01-03,115.800003,116.330002,114.760002,116.150002,110.953873,28781900.0
2017-01-04,115.849998,116.510002,115.75,116.019997,110.829704,21118100.0
2017-01-05,115.919998,116.860001,115.809998,116.610001,111.393303,22193600.0
2017-01-06,116.779999,118.160004,116.470001,117.910004,112.635139,31751900.0
2017-01-09,117.949997,119.43,117.940002,118.989998,113.666824,33561900.0
2017-01-10,118.769997,119.379997,118.300003,119.110001,113.781464,24462100.0
2017-01-11,118.739998,119.93,118.599998,119.75,114.392822,27588600.0
2017-01-12,118.900002,119.300003,118.209999,119.25,113.915184,27086200.0
2017-01-13,119.110001,119.620003,118.809998,119.040001,113.714584,26111900.0
2017-01-17,118.339996,120.239998,118.220001,120.0,114.631653,34439800.0
2017-01-18,120.0,120.5,119.709999,119.989998,114.622086,23713000.0
2017-01-19,119.400002,120.089996,119.370003,119.779999,114.421486,25597300.0
2017-01-20,120.449997,120.449997,119.730003,120.0,114.631653,32597900.0
2017-01-23,120.0,120.809998,119.769997,120.080002,114.708061,22050200.0
2017-01-24,119.550003,120.099998,119.5,119.970001,114.602982,23211000.0
2017-01-25,120.419998,122.099998,120.279999,121.879997,116.427536,32377600.0
2017-01-26,121.669998,122.440002,121.599998,121.940002,116.484856,26337600.0
2017-01-27,122.139999,122.349998,121.599998,121.949997,116.494415,20562900.0
2017-01-30,120.93,121.629997,120.660004,121.629997,116.188705,30377500.0
2017-01-31,121.150002,121.389999,120.620003,121.349998,115.921227,49201000.0
2017-02-01,127.029999,130.490005,127.010002,128.75,122.990189,111985000.0
2017-02-02,127.980003,129.389999,127.779999,128.529999,122.780045,33710400.0
2017-02-03,128.309998,129.190002,128.160004,129.080002,123.305435,24507300.0
2017-02-06,129.130005,130.5,128.899994,130.289993,124.461311,26845900.0
2017-02-07,130.539993,132.089996,130.449997,131.529999,125.645805,38183800.0
2017-02-08,131.350006,132.220001,131.220001,132.039993,126.133018,23004100.0
2017-02-09,131.649994,132.449997,131.119995,132.419998,127.044449,28349900.0
2017-02-10,132.460007,132.940002,132.050003,132.119995,126.756615,20065500.0
2017-02-13,133.080002,133.820007,132.75,133.289993,127.879105,23035400.0
2017-02-14,133.470001,135.089996,133.25,135.020004,129.53891,33226200.0
2017-02-15,135.520004,136.270004,134.619995,135.509995,130.009018,35623100.0
2017-02-16,135.669998,135.899994,134.839996,135.350006,129.855499,22584600.0
2017-02-17,135.100006,135.830002,135.100006,135.720001,130.210526,22198200.0
2017-02-21,136.229996,136.75,135.979996,136.699997,131.150726,24507200.0
2017-02-22,136.429993,137.119995,136.110001,137.110001,131.544052,20836900.0
2017-02-23,137.380005,137.479996,136.300003,136.529999,130.98761,20788200.0
2017-02-24,135.910004,136.660004,135.279999,136.660004,131.11235,21776600.0
